,activity_id,assists,date,game_N,k_d,map_hash,map_name,map_path,pclass,play_time,player,score,standing,team,kills,deaths,rezzes,rezzed,orbs_gen,orbs_gath,long_life,avg_life,max_k_spree,best_weap,avg_k_dist,first_blood,never_say_die,from_the_brink,back_in_action,wrecking_ball,ace,close_call,annil,ar_kills,ar_hshots,hc_kills,hc_hshots,pr_kills,pr_hshots,scout_kills,scout_hshots,sniper_kills,sniper_hshots,shotg_kills,shotg_hshots,fr_kills,side_kills,rocket_kills,hmg_kills,melees,grenades,supers
36,5187588401,1.0,2016-07-02T04:31:31Z,6,0.6,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,792.0,JohnOfMars,5,Victory,Bravo,3.0,5.0,0.0,1.0,2.0,0.0,132.0,131.5,1.0,3.0,9.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0
37,5187588401,2.0,2016-07-02T04:31:31Z,6,1.2,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,792.0,XpLiCiTOnE,5,Victory,Bravo,6.0,5.0,0.0,0.0,0.0,0.0,110.0,131.833333333,3.0,2.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0,0.0,1.0,0.0
38,5187588401,3.0,2016-07-02T04:31:31Z,6,3.33333333333,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,792.0,igordennis,5,Victory,Bravo,10.0,3.0,1.0,0.0,0.0,0.0,131.0,197.25,5.0,8.0,21.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,2.0,2.0
39,5187588401,1.0,2016-07-02T04:31:31Z,6,1.0,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,792.0,BANANAZ_696969,3,Defeat,Alpha,6.0,6.0,1.0,0.0,4.0,3.0,119.0,112.714285714,2.0,5.0,19.1666666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
40,5187588401,2.0,2016-07-02T04:31:31Z,6,0.142857142857,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,792.0,iLL_PUNCAKEMAN,3,Defeat,Alpha,1.0,7.0,0.0,1.0,2.0,2.0,128.0,98.375,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0
41,5187588401,3.0,2016-07-02T04:31:31Z,6,1.0,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,792.0,StealthNinja310,3,Defeat,Alpha,6.0,6.0,0.0,0.0,4.0,4.0,122.0,112.428571429,4.0,4.0,11.8333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0
42,5187432330,1.0,2016-07-02T03:45:51Z,7,6.0,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,367.0,JohnOfMars,5,Victory,Bravo,6.0,0.0,3.0,0.0,0.0,1.0,59.0,364.0,6.0,5.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0
43,5187432330,1.0,2016-07-02T03:45:51Z,7,4.0,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,367.0,XpLiCiTOnE,5,Victory,Bravo,4.0,1.0,2.0,1.0,0.0,0.0,59.0,183.0,4.0,8.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0
44,5187432330,0.0,2016-07-02T03:45:51Z,7,1.75,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,367.0,igordennis,5,Victory,Bravo,7.0,4.0,0.0,4.0,1.0,0.0,39.0,72.8,2.0,8.0,15.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,2.0
45,5187432330,0.0,2016-07-02T03:45:51Z,7,0.5,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,367.0,jrd9917,0,Defeat,Alpha,3.0,6.0,1.0,1.0,0.0,0.0,54.0,52.0,2.0,0.0,11.6666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,2.0,0.0
46,5187432330,0.0,2016-07-02T03:45:51Z,7,0.0,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,367.0,MrsAJones24,0,Defeat,Alpha,0.0,5.0,0.0,0.0,0.0,0.0,54.0,60.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
47,5187432330,0.0,2016-07-02T03:45:51Z,7,0.333333333333,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,367.0,DiViNe-SiN-525,0,Defeat,Alpha,2.0,6.0,1.0,1.0,0.0,0.0,92.0,51.7142857143,1.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0
48,5187668011,1.0,2016-07-02T05:08:43Z,8,2.66666666667,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,319.0,JohnOfMars,4,Victory,Alpha,8.0,3.0,0.0,1.0,0.0,2.0,65.0,79.0,3.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0,2.0,0.0,0.0
